FileName,GPSAltitude,GPSAltitudeRef,GPSCoordinates,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSDOP,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPS_Lat_Deg,GPS_Lat_Min,GPS_Lat_Sec,latitude,GPS_Lon_Deg,GPS_Lon_Min,GPS_Lon_Sec,longitude
20190324_091228_SW.MOV,207.868 m,Above Sea Level,"33 deg 36' 10.44"" N, 117 deg 49' 37.20"" W, 207.868 m Above Sea Level",,,,,,,,,"33 deg 36' 10.44"" N",,"117 deg 49' 37.20"" W",,"33 deg 36' 10.44"" N, 117 deg 49' 37.20"" W",33,36,10.44,33.6029,117,49,37.2,-116.173
20190324_091255_SW.JPG,191.6 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 16:12:56Z,100.9463272,True North,,64 m,100.9463272,True North,"33 deg 36' 10.05"" N",North,"117 deg 49' 37.84"" W",West,"33 deg 36' 10.05"" N, 117 deg 49' 37.84"" W",33,36,10.05,33.60279167,117,49,37.84,-116.1728222
20190324_091255_SW.MOV,191.61 m,Above Sea Level,"33 deg 36' 10.08"" N, 117 deg 49' 37.92"" W, 191.61 m Above Sea Level",,,,,,,,,"33 deg 36' 10.08"" N",,"117 deg 49' 37.92"" W",,"33 deg 36' 10.08"" N, 117 deg 49' 37.92"" W",33,36,10.08,33.6028,117,49,37.92,-116.1728
20190324_091258_SW.JPG,207.1 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 16:12:58Z,101.3327865,True North,,64.00966621 m,101.3327865,True North,"33 deg 36' 10.18"" N",North,"117 deg 49' 38.09"" W",West,"33 deg 36' 10.18"" N, 117 deg 49' 38.09"" W",33,36,10.18,33.60282778,117,49,38.09,-116.1727528
20190324_091258_SW.MOV,207.116 m,Above Sea Level,"33 deg 36' 10.08"" N, 117 deg 49' 37.92"" W, 207.116 m Above Sea Level",,,,,,,,,"33 deg 36' 10.08"" N",,"117 deg 49' 37.92"" W",,"33 deg 36' 10.08"" N, 117 deg 49' 37.92"" W",33,36,10.08,33.6028,117,49,37.92,-116.1728
20190324_091354_SW.JPG,206.7 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 16:13:52Z,94.92856598,True North,,65 m,94.92856598,True North,"33 deg 36' 10.35"" N",North,"117 deg 49' 37.79"" W",West,"33 deg 36' 10.35"" N, 117 deg 49' 37.79"" W",33,36,10.35,33.602875,117,49,37.79,-116.1728361
20190324_091354_SW.MOV,206.732 m,Above Sea Level,"33 deg 36' 10.44"" N, 117 deg 49' 37.92"" W, 206.732 m Above Sea Level",,,,,,,,,"33 deg 36' 10.44"" N",,"117 deg 49' 37.92"" W",,"33 deg 36' 10.44"" N, 117 deg 49' 37.92"" W",33,36,10.44,33.6029,117,49,37.92,-116.1728
20190324_091359_SW.JPG,207.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 16:13:58Z,105.4339447,True North,,65 m,105.4339447,True North,"33 deg 36' 10.34"" N",North,"117 deg 49' 37.43"" W",West,"33 deg 36' 10.34"" N, 117 deg 49' 37.43"" W",33,36,10.34,33.60287222,117,49,37.43,-116.1729361
20190324_091359_SW.MOV,207.349 m,Above Sea Level,"33 deg 36' 10.44"" N, 117 deg 49' 37.56"" W, 207.349 m Above Sea Level",,,,,,,,,"33 deg 36' 10.44"" N",,"117 deg 49' 37.56"" W",,"33 deg 36' 10.44"" N, 117 deg 49' 37.56"" W",33,36,10.44,33.6029,117,49,37.56,-116.1729
20190324_091409_SW.JPG,207.1 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 16:14:05Z,107.1118392,True North,,65 m,107.1118392,True North,"33 deg 36' 10.35"" N",North,"117 deg 49' 37.60"" W",West,"33 deg 36' 10.35"" N, 117 deg 49' 37.60"" W",33,36,10.35,33.602875,117,49,37.6,-116.1728889
20190324_091409_SW.MOV,207.193 m,Above Sea Level,"33 deg 36' 10.44"" N, 117 deg 49' 37.56"" W, 207.193 m Above Sea Level",,,,,,,,,"33 deg 36' 10.44"" N",,"117 deg 49' 37.56"" W",,"33 deg 36' 10.44"" N, 117 deg 49' 37.56"" W",33,36,10.44,33.6029,117,49,37.56,-116.1729
20190324_102553_IMG_JW.jpg,2.5 m Below Sea Level,Below Sea Level,,2019:03:24,2019:03:24 17:25:49Z,,,24.61,,,,"33 deg 43' 40.88"" N",North,"117 deg 47' 17.25"" W",West,"33 deg 43' 40.88"" N, 117 deg 47' 17.25"" W",33,43,40.88,33.72802222,117,47,17.25,-116.211875
20190324_113124_SW.JPG,31 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:31:23Z,350.4767151,True North,,48 m,350.4767151,True North,"33 deg 43' 41.64"" N",North,"117 deg 47' 16.15"" W",West,"33 deg 43' 41.64"" N, 117 deg 47' 16.15"" W",33,43,41.64,33.72823333,117,47,16.15,-116.2121806
20190324_113124_SW.MOV,31.033 m,Above Sea Level,"33 deg 43' 41.52"" N, 117 deg 47' 16.08"" W, 31.033 m Above Sea Level",,,,,,,,,"33 deg 43' 41.52"" N",,"117 deg 47' 16.08"" W",,"33 deg 43' 41.52"" N, 117 deg 47' 16.08"" W",33,43,41.52,33.7282,117,47,16.08,-116.2122
20190324_114323_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:23Z,188.5891724,True North,,8.001208277 m,188.5891724,True North,"33 deg 43' 40.50"" N",North,"117 deg 47' 17.27"" W",West,"33 deg 43' 40.50"" N, 117 deg 47' 17.27"" W",33,43,40.5,33.72791667,117,47,17.27,-116.2118694
20190324_114323_SW.MOV,30.359 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.359 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114324_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:24Z,190.1944276,True North,,8.001208277 m,190.1944276,True North,"33 deg 43' 40.50"" N",North,"117 deg 47' 17.25"" W",West,"33 deg 43' 40.50"" N, 117 deg 47' 17.25"" W",33,43,40.5,33.72791667,117,47,17.25,-116.211875
20190324_114324_SW.MOV,30.389 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.389 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114327_SW.JPG,30.4 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:27Z,189.0358887,True North,,8.001208277 m,189.0358887,True North,"33 deg 43' 40.56"" N",North,"117 deg 47' 17.27"" W",West,"33 deg 43' 40.56"" N, 117 deg 47' 17.27"" W",33,43,40.56,33.72793333,117,47,17.27,-116.2118694
20190324_114327_SW.MOV,30.422 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.422 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114337_SW.JPG,30.5 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:38Z,190.4789732,True North,,8.001208277 m,190.4789732,True North,"33 deg 43' 40.56"" N",North,"117 deg 47' 17.16"" W",West,"33 deg 43' 40.56"" N, 117 deg 47' 17.16"" W",33,43,40.56,33.72793333,117,47,17.16,-116.2119
20190324_114337_SW.MOV,30.569 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.569 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114344_1_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:44Z,193.4159544,True North,,8.001208277 m,193.4159544,True North,"33 deg 43' 40.57"" N",North,"117 deg 47' 17.30"" W",West,"33 deg 43' 40.57"" N, 117 deg 47' 17.30"" W",33,43,40.57,33.72793611,117,47,17.3,-116.2118611
20190324_114344_1_SW.MOV,30.334 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.334 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114344_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:43Z,192.8083496,True North,,8.001208277 m,192.8083496,True North,"33 deg 43' 40.56"" N",North,"117 deg 47' 17.30"" W",West,"33 deg 43' 40.56"" N, 117 deg 47' 17.30"" W",33,43,40.56,33.72793333,117,47,17.3,-116.2118611
20190324_114344_SW.MOV,30.379 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.379 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114345_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:45Z,193.7634888,True North,,8.001208277 m,193.7634888,True North,"33 deg 43' 40.57"" N",North,"117 deg 47' 17.30"" W",West,"33 deg 43' 40.57"" N, 117 deg 47' 17.30"" W",33,43,40.57,33.72793611,117,47,17.3,-116.2118611
20190324_114345_SW.MOV,30.333 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.333 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114346_SW.JPG,30.3 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:46Z,193.8923646,True North,,8.001208277 m,193.8923646,True North,"33 deg 43' 40.56"" N",North,"117 deg 47' 17.30"" W",West,"33 deg 43' 40.56"" N, 117 deg 47' 17.30"" W",33,43,40.56,33.72793333,117,47,17.3,-116.2118611
20190324_114346_SW.MOV,30.308 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W, 30.308 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.16"" W",33,43,40.44,33.7279,117,47,17.16,-116.2119
20190324_114349_SW.JPG,30.1 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:50Z,193.9448548,True North,,8.001208277 m,193.9448548,True North,"33 deg 43' 40.54"" N",North,"117 deg 47' 17.38"" W",West,"33 deg 43' 40.54"" N, 117 deg 47' 17.38"" W",33,43,40.54,33.72792778,117,47,17.38,-116.2118389
20190324_114349_SW.MOV,30.157 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W, 30.157 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.52"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W",33,43,40.44,33.7279,117,47,17.52,-116.2118
20190324_114352_SW.JPG,30.1 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:52Z,194.4156493,True North,,8.001208277 m,194.4156493,True North,"33 deg 43' 40.54"" N",North,"117 deg 47' 17.41"" W",West,"33 deg 43' 40.54"" N, 117 deg 47' 17.41"" W",33,43,40.54,33.72792778,117,47,17.41,-116.2118306
20190324_114352_SW.MOV,30.117 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W, 30.117 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.52"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W",33,43,40.44,33.7279,117,47,17.52,-116.2118
20190324_114359_SW.JPG,29.8 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:43:59Z,194.2765197,True North,,8.001208277 m,194.2765197,True North,"33 deg 43' 40.50"" N",North,"117 deg 47' 17.55"" W",West,"33 deg 43' 40.50"" N, 117 deg 47' 17.55"" W",33,43,40.5,33.72791667,117,47,17.55,-116.2117917
20190324_114359_SW.MOV,29.895 m,Above Sea Level,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W, 29.895 m Above Sea Level",,,,,,,,,"33 deg 43' 40.44"" N",,"117 deg 47' 17.52"" W",,"33 deg 43' 40.44"" N, 117 deg 47' 17.52"" W",33,43,40.44,33.7279,117,47,17.52,-116.2118
20190324_114625_SW.JPG,30.9 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:46:25Z,125.3064576,True North,,16.00241655 m,125.3064576,True North,"33 deg 43' 41.20"" N",North,"117 deg 47' 17.00"" W",West,"33 deg 43' 41.20"" N, 117 deg 47' 17.00"" W",33,43,41.2,33.72811111,117,47,17,-116.2119444
20190324_114625_SW.MOV,30.923 m,Above Sea Level,"33 deg 43' 41.16"" N, 117 deg 47' 17.16"" W, 30.923 m Above Sea Level",,,,,,,,,"33 deg 43' 41.16"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 41.16"" N, 117 deg 47' 17.16"" W",33,43,41.16,33.7281,117,47,17.16,-116.2119
20190324_114636_SW.JPG,30.9 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:46:35Z,123.3932037,True North,,12.00181242 m,123.3932037,True North,"33 deg 43' 41.34"" N",North,"117 deg 47' 16.81"" W",West,"33 deg 43' 41.34"" N, 117 deg 47' 16.81"" W",33,43,41.34,33.72815,117,47,16.81,-116.2119972
20190324_114638_SW.JPG,30.9 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:46:38Z,122.6307678,True North,,16.00241655 m,122.6307678,True North,"33 deg 43' 41.30"" N",North,"117 deg 47' 16.70"" W",West,"33 deg 43' 41.30"" N, 117 deg 47' 16.70"" W",33,43,41.3,33.72813889,117,47,16.7,-116.2120278
20190324_114639_SW.JPG,30.9 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:46:39Z,121.1708068,True North,,16.00241655 m,121.1708068,True North,"33 deg 43' 41.28"" N",North,"117 deg 47' 16.70"" W",West,"33 deg 43' 41.28"" N, 117 deg 47' 16.70"" W",33,43,41.28,33.72813333,117,47,16.7,-116.2120278
20190324_115055_SW.JPG,29.8 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:50:51Z,101.6236267,True North,,65 m,101.6236267,True North,"33 deg 43' 40.25"" N",North,"117 deg 47' 16.53"" W",West,"33 deg 43' 40.25"" N, 117 deg 47' 16.53"" W",33,43,40.25,33.72784722,117,47,16.53,-116.212075
20190324_115055_SW.MOV,29.8 m,Above Sea Level,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W, 29.8 m Above Sea Level",,,,,,,,,"33 deg 43' 40.08"" N",,"117 deg 47' 16.44"" W",,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W",33,43,40.08,33.7278,117,47,16.44,-116.2121
20190324_115057_SW.JPG,29.8 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:50:51Z,102.8721007,True North,,65 m,102.8721007,True North,"33 deg 43' 40.25"" N",North,"117 deg 47' 16.53"" W",West,"33 deg 43' 40.25"" N, 117 deg 47' 16.53"" W",33,43,40.25,33.72784722,117,47,16.53,-116.212075
20190324_115057_SW.MOV,29.8 m,Above Sea Level,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W, 29.8 m Above Sea Level",,,,,,,,,"33 deg 43' 40.08"" N",,"117 deg 47' 16.44"" W",,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W",33,43,40.08,33.7278,117,47,16.44,-116.2121
20190324_115058_SW.JPG,29.8 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:50:51Z,103.0906372,True North,,65 m,103.0906372,True North,"33 deg 43' 40.25"" N",North,"117 deg 47' 16.53"" W",West,"33 deg 43' 40.25"" N, 117 deg 47' 16.53"" W",33,43,40.25,33.72784722,117,47,16.53,-116.212075
20190324_115058_SW.MOV,29.8 m,Above Sea Level,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W, 29.8 m Above Sea Level",,,,,,,,,"33 deg 43' 40.08"" N",,"117 deg 47' 16.44"" W",,"33 deg 43' 40.08"" N, 117 deg 47' 16.44"" W",33,43,40.08,33.7278,117,47,16.44,-116.2121
20190324_115104_SW.JPG,31 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 18:51:05Z,105.1153947,True North,,48 m,105.1153947,True North,"33 deg 43' 41.28"" N",North,"117 deg 47' 16.40"" W",West,"33 deg 43' 41.28"" N, 117 deg 47' 16.40"" W",33,43,41.28,33.72813333,117,47,16.4,-116.2121111
20190324_115104_SW.MOV,31.033 m,Above Sea Level,"33 deg 43' 41.16"" N, 117 deg 47' 16.44"" W, 31.033 m Above Sea Level",,,,,,,,,"33 deg 43' 41.16"" N",,"117 deg 47' 16.44"" W",,"33 deg 43' 41.16"" N, 117 deg 47' 16.44"" W",33,43,41.16,33.7281,117,47,16.44,-116.2121
20190324_121603_SW.JPG,30.7 m Above Sea Level,Above Sea Level,,2019:03:24,2019:03:24 19:16:03Z,102.2344207,True North,,12.00181242 m,282.2344207,True North,"33 deg 43' 41.15"" N",North,"117 deg 47' 17.14"" W",West,"33 deg 43' 41.15"" N, 117 deg 47' 17.14"" W",33,43,41.15,33.72809722,117,47,17.14,-116.2119056
20190324_121603_SW.MOV,30.752 m,Above Sea Level,"33 deg 43' 41.16"" N, 117 deg 47' 17.16"" W, 30.752 m Above Sea Level",,,,,,,,,"33 deg 43' 41.16"" N",,"117 deg 47' 17.16"" W",,"33 deg 43' 41.16"" N, 117 deg 47' 17.16"" W",33,43,41.16,33.7281,117,47,17.16,-116.2119
20190324_170058_IMG_JW.jpg,,,,,,,,,,,,,,,,,,,,,,,,
20190324_170058_SW.jpg,,,,,,,,,,,,,,,,,,,,,,,,
20190324_170100_IMG_JW.jpg,,,,,,,,,,,,,,,,,,,,,,,,
20190324_180354_IMG_JW.jpg,,,,,,,,,,,,,,,,,,,,,,,,
